Census Tract,California County,ZIP,Approximate Location,Longitude,Latitude,Traffic
6037228420,Los Angeles,90011,Los Angeles,-118.2718914,34.0082598,722.3923401
6107000900,Tulare ,93291,Unincorporated Tulare County area,-119.3858168,36.3926684,632.709865
6037104822,Los Angeles,91331,Los Angeles,-118.4209236,34.2458338,4822.397793
6101050202,Sutter ,95991,Yuba City,-121.6128856,39.1353485,1121.33255
6037104403,Los Angeles,91331,Los Angeles,-118.4344849,34.2587738,4907.459464
6099002200,Stanislaus ,95351,Rouse,-121.0038051,37.6223838,734.9884501
6037433401,Los Angeles,91733,El Monte,-118.0426123,34.0596017,711.6204974
6037294820,Los Angeles,90744,Los Angeles,-118.2656258,33.7797819,535.6164502
6037553601,Los Angeles,90723,Paramount,-118.1692228,33.9046634,2768.637807
6071004104,San Bernardino,92407,Muscoy,-117.3464052,34.1524361,717.3453539
6037240402,Los Angeles,90044,Los Angeles,-118.2854788,33.9446893,2339.742777
6037122200,Los Angeles,91352,Los Angeles,-118.3594527,34.2143159,1841.906073
6037104701,Los Angeles,91331,Los Angeles,-118.415214,34.2684745,904.4845999
6037503000,Los Angeles,90605,South Whittier,-118.0508252,33.9243441,738.8575809
6037123020,Los Angeles,91352,Los Angeles,-118.3664946,34.2047368,566.055855
6037603302,Los Angeles,90247,Gardena,-118.3073078,33.8749347,1087.022092
6037540902,Los Angeles,90061,West Rancho Dominguez,-118.2718223,33.9109785,584.5756011
6037104810,Los Angeles,91331,Los Angeles,-118.4111792,34.2502996,511.6744698
6047001005,Merced ,95348,Merced,-120.5116548,37.3162975,935.8689659
6037124103,Los Angeles,91606,Los Angeles,-118.3834122,34.1884919,1112.586878
6019005202,Fresno ,93726,Fresno,-119.7439756,36.7873266,1240.983202
6037191620,Los Angeles,90029,Los Angeles,-118.3027253,34.0885866,3347.279442
6037502200,Los Angeles,90606,West Whittier-Los Nietos,-118.0729448,33.9775294,2596.620899
6071004302,San Bernardino,92411,San Bernardino,-117.3310918,34.1121388,656.1975843
6037402101,Los Angeles,91767,Pomona,-117.7337541,34.0860588,2381.843538
6037127520,Los Angeles,91406,Los Angeles,-118.4697511,34.2184163,4841.936815
6037241201,Los Angeles,90044,Los Angeles,-118.2858348,33.9402403,2432.877282
6065040101,Riverside ,92509,Jurupa Valley,-117.3964984,34.02279,1111.988223
6029004800,Kern ,93215,Delano,-119.2527683,35.7653256,658.400549
6037239320,Los Angeles,90003,Los Angeles,-118.2717384,33.9785676,1040.803764
6077004502,San Joaquin,95240,Lodi,-121.2596577,38.1342162,718.9004473
6037104404,Los Angeles,91331,Los Angeles,-118.4286916,34.2639207,1037.939823
6025012200,Imperial ,92231,Calexico,-115.5143868,32.6730724,3199
6037296500,Los Angeles,90731,Los Angeles,-118.2927139,33.7480876,1080.020014
6029001500,Kern ,93305,Bakersfield,-118.9890643,35.3722473,507.236637
6037571701,Los Angeles,90805,Long Beach,-118.2017298,33.847882,3537.21653
6059011601,Orange ,92832,Fullerton,-117.9286329,33.8608345,2571.278301
6037123206,Los Angeles,91606,Los Angeles,-118.3748665,34.1937075,953.9061729
6037573202,Los Angeles,90806,Long Beach,-118.1850191,33.7934864,849.5687661
6037530801,Los Angeles,90063,East Los Angeles,-118.1883898,34.0508765,1483.372938
6037530101,Los Angeles,90640,Montebello,-118.0998041,34.0116507,1091.304134
6037208402,Los Angeles,90026,Los Angeles,-118.266009,34.0683668,3455.10743
6037291120,Los Angeles,90248,Los Angeles,-118.2869247,33.9127934,2451.509279
6037190801,Los Angeles,90028,Los Angeles,-118.3244586,34.0943767,1146.0744
6037602002,Los Angeles,90250,Hawthorne,-118.3402541,33.9274077,3544.376976
6019002602,Fresno ,93702,Fresno,-119.7634494,36.7395157,1290.694871
6071004003,San Bernardino,92316,Bloomington,-117.3863212,34.043922,344.4523319
6037232500,Los Angeles,90062,Los Angeles,-118.3108167,33.9920834,881.1667209
6037601501,Los Angeles,90304,Lennox,-118.3633462,33.9436514,2987.806179
6037203600,Los Angeles,90033,Los Angeles,-118.2095139,34.0513395,2936.037088
6065030104,Riverside ,92501,Riverside,-117.3664576,34.0057669,2079.751665
6065042800,Riverside ,92570,Perris,-117.2305725,33.7831506,1435.731769
6037132102,Los Angeles,91406,Los Angeles,-118.497369,34.2020955,1122.164466
6077003802,San Joaquin,95206,Stockton,-121.2968776,37.9058022,1720.523398
6037602509,Los Angeles,90250,Hawthorne,-118.3338741,33.9178467,2555.851114
6037120030,Los Angeles,91402,Los Angeles,-118.451843,34.2152447,1435.707547
6077000600,San Joaquin,95205,Stockton,-121.2731105,37.9483459,540.5232144
6037531602,Los Angeles,90022,East Los Angeles,-118.1647906,34.0186759,1830.844502
6037301702,Los Angeles,91203,Glendale,-118.2691593,34.1511527,2208.676128
6037123301,Los Angeles,91605,Los Angeles,-118.4001225,34.2003101,2463.045038
6037122121,Los Angeles,91352,Los Angeles,-118.3705556,34.2142143,560.5847404
6037237101,Los Angeles,90044,Los Angeles,-118.2913772,33.9856234,1034.894513
6037532604,Los Angeles,90255,Huntington Park,-118.2289994,33.9842406,873.2587948
6037219300,Los Angeles,90018,Los Angeles,-118.3318299,34.0267587,1326.027438
6037228310,Los Angeles,90011,Los Angeles,-118.262416,34.011351,767.460932
6037240700,Los Angeles,90002,Los Angeles,-118.2593919,33.9470153,626.3500324
6037238320,Los Angeles,90044,Los Angeles,-118.2861548,33.9621528,2777.877452
6037533300,Los Angeles,90270,Maywood,-118.2024051,33.9927923,565.0128774
6037534900,Los Angeles,90001,Florence-Graham,-118.2367913,33.9707698,913.8700472
6037199800,Los Angeles,90031,Los Angeles,-118.2103403,34.0706563,2114.074417
6037104320,Los Angeles,91331,Los Angeles,-118.4202492,34.2731324,1794.970385
6037131020,Los Angeles,91335,Los Angeles,-118.5395023,34.2001766,1153.969905
6037433503,Los Angeles,91733,South El Monte,-118.0487816,34.054936,505.5062709
6037536200,Los Angeles,90280,South Gate,-118.1679058,33.9202524,2293.269123
6037531102,Los Angeles,90063,East Los Angeles,-118.1815818,34.0368392,1684.649072
6037219800,Los Angeles,90016,Los Angeles,-118.3547601,34.029939,3753.393961
6037218500,Los Angeles,90016,Los Angeles,-118.3505675,34.0373844,4384.188796
6037402304,Los Angeles,91768,Pomona,-117.7658059,34.0617068,565.1898637
6067006400,Sacramento ,95838,Sacramento,-121.420238,38.6416454,1101.994121
6037209300,Los Angeles,90017,Los Angeles,-118.2683015,34.05073,2127.417903
6037601302,Los Angeles,90302,Inglewood,-118.3644426,33.9692979,1847.653015
6037603001,Los Angeles,90247,Gardena,-118.2957134,33.9011403,816.6320743
6037533103,Los Angeles,90255,Huntington Park,-118.231291,33.9771202,1114.77341
6019003001,Fresno ,93727,Fresno,-119.7092464,36.7577958,807.6954939
6037240800,Los Angeles,90002,Los Angeles,-118.261893,33.9397052,895.4478667
6077001800,San Joaquin,95205,Stockton,-121.254226,37.9672954,1191.77441
6037402303,Los Angeles,91768,Pomona,-117.7559076,34.0671263,1836.157833
6019008501,Fresno ,93662,Unincorporated Fresno County area,-119.5492976,36.5887994,488.8900894
6001409100,Alameda ,94603,Oakland,-122.1834997,37.7323261,3835.04054
6037543801,Los Angeles,90745,Carson,-118.2732944,33.8414725,2526.728879
6095250900,Solano ,94590,Vallejo,-122.259038,38.1017927,334.104672
6037192620,Los Angeles,90004,Los Angeles,-118.2960541,34.0776717,2209.398157
6029002400,Kern ,93307,Unincorporated Kern County area,-118.9490692,35.3238825,569.6187383
6037231710,Los Angeles,90037,Los Angeles,-118.2893576,34.0073136,1095.023293
6037533401,Los Angeles,90270,Maywood,-118.1935828,33.9936631,1246.96666
6037433302,Los Angeles,91732,El Monte,-118.0143495,34.0629878,3003.247307
6099003804,Stanislaus ,95380,Turlock,-120.8633794,37.4995559,871.1692737
6037228500,Los Angeles,90011,Los Angeles,-118.2690648,34.0034919,838.3761808
6047001502,Merced ,95341,Merced,-120.4963376,37.2987597,1193.072562
6037238310,Los Angeles,90044,Los Angeles,-118.2861074,33.9660436,2939.976439
6001406100,Alameda ,94601,Oakland,-122.2275943,37.7741552,1806.677233
6037104310,Los Angeles,91331,Los Angeles,-118.4292815,34.2763731,2365.659717
6099001800,Stanislaus ,95354,Modesto,-120.9935916,37.6392879,535.6640231
6037572600,Los Angeles,90810,Long Beach,-118.2140846,33.8071157,1862.242995
6037570100,Los Angeles,90805,Long Beach,-118.1532085,33.8644752,860.6906192
6037120103,Los Angeles,91402,Los Angeles,-118.4517984,34.2297196,1094.977259
6059087403,Orange ,92805,Anaheim,-117.9103184,33.8141312,3249.606815
6037204300,Los Angeles,90033,Los Angeles,-118.2078724,34.0387492,820.7364047
6065042300,Riverside ,92507,Highgrove,-117.3222236,34.0130557,1044.917818
6037575803,Los Angeles,90813,Long Beach,-118.1937148,33.7789661,606.6638391
6037123103,Los Angeles,91606,Los Angeles,-118.365403,34.192132,1007.300202
6037530602,Los Angeles,90063,East Los Angeles,-118.1716259,34.0527788,1930.004872
6071008002,San Bernardino,92374,Redlands,-117.1852589,34.0663497,1593.277069
6037106604,Los Angeles,91342,Los Angeles,-118.4745764,34.3033292,2978.657096
6037541400,Los Angeles,90222,Willowbrook,-118.2337235,33.9131395,429.0564863
6037601700,Los Angeles,90304,Lennox,-118.3498384,33.935217,2366.358835
6077003700,San Joaquin,95215,Unincorporated San Joaquin County area,-121.190401,37.9350761,601.3728262
6037117520,Los Angeles,91343,Los Angeles,-118.4621861,34.2300853,1165.589595
6037544001,Los Angeles,90810,Carson,-118.2165909,33.8388248,1720.927077
6071004001,San Bernardino,92316,Bloomington,-117.4033115,34.0557926,1730.927406
6037123205,Los Angeles,91605,Los Angeles,-118.3835614,34.1945637,997.0578095
6013312000,Contra Costa,94565,Pittsburg,-121.8695963,38.0152346,824.0693991
6019008502,Fresno ,93648,Unincorporated Fresno County area,-119.5507133,36.6214407,390.403638
6019002300,Fresno ,93728,Fresno,-119.7942162,36.756122,961.6150703
6037185310,Los Angeles,90065,Los Angeles,-118.2226256,34.0922029,835.9060561
6077005131,San Joaquin,95336,Unincorporated San Joaquin County area,-121.1751635,37.8481254,586.0710103
6037502902,Los Angeles,90670,Santa Fe Springs,-118.0524424,33.9427453,842.1487349
6067006900,Sacramento ,95815,Sacramento,-121.4578647,38.6018703,653.1864294
6037195710,Los Angeles,90026,Los Angeles,-118.2686024,34.0747292,4804.45687
6037602103,Los Angeles,90250,Hawthorne,-118.3567382,33.9283066,1624.996623
6077003900,San Joaquin,95206,Unincorporated San Joaquin County area,-121.4581872,37.9269308,285.094514
6071004604,San Bernardino,92405,San Bernardino,-117.3080773,34.1420604,1231.142758
6113010102,Yolo ,95837,Unincorporated Yolo County area,-121.6242082,38.7208477,473.8253744
6037209103,Los Angeles,90017,Los Angeles,-118.2640302,34.05711,754.3126004
6037500402,Los Angeles,90660,Pico Rivera,-118.0763967,34.0036044,1345.031731
6037185203,Los Angeles,90065,Los Angeles,-118.2316884,34.1001272,685.1839426
6037535501,Los Angeles,90280,South Gate,-118.2221109,33.961166,853.4970206
6037543905,Los Angeles,90745,Carson,-118.2550214,33.8155623,845.6077474
6037407200,Los Angeles,91744,La Puente,-117.9597817,34.0335496,662.2048867
6037543305,Los Angeles,90220,Unincorporated Los Angeles County area,-118.2238692,33.8611473,1817.235965
6067004502,Sacramento ,95823,Parkway,-121.4629263,38.5025521,2278.684911
6029001300,Kern ,93305,Bakersfield,-118.9880772,35.3822696,349.4283069
6039001000,Madera ,93637,Unincorporated Madera County area,-119.9925738,36.8838955,617.0494645
6071002204,San Bernardino,92335,Unincorporated San Bernardino County area,-117.5103022,34.0737522,1233.769646
6029000200,Kern ,93308,Oildale,-119.0360588,35.4163342,751.7515742
6037531503,Los Angeles,90063,East Los Angeles,-118.174744,34.0294089,2398.742952
6037301602,Los Angeles,91201,Glendale,-118.2987272,34.1621154,3366.654768
6037543400,Los Angeles,90746,Carson,-118.2687215,33.8526247,2099.415061
6037186301,Los Angeles,90065,Los Angeles,-118.2404336,34.1223506,1957.306293
6037207302,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,650.6076445
6037218900,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,4031.173939
6037234901,Los Angeles,90043,Los Angeles,-118.3286609,33.9817876,1131.130599
6037552400,Los Angeles,90650,Norwalk,-118.0498503,33.899139,2027.873761
6071003301,San Bernardino,92335,Fontana,-117.4447619,34.0723219,2399.557072
6013376000,Contra Costa,94801,Richmond,-122.3624287,37.9410164,462.8477561
6037404701,Los Angeles,91706,Baldwin Park,-117.9962625,34.0721312,4193.279694
6037540300,Los Angeles,90262,Lynwood,-118.2196223,33.933573,2250.433706
6037294421,Los Angeles,90710,Los Angeles,-118.2975664,33.790373,1232.751741
6001402200,Alameda ,94607,Oakland,-122.2963076,37.8063512,1039.218398
6037533702,Los Angeles,90270,Maywood,-118.1827053,33.9835573,1058.358617
6037127920,Los Angeles,91405,Los Angeles,-118.4356225,34.1975655,936.9241014
6037533805,Los Angeles,90201,Bell,-118.1751358,33.9744232,1098.65812
6037204410,Los Angeles,90033,Los Angeles,-118.2152707,34.0461881,3567.987479
6037209104,Los Angeles,90017,Los Angeles,-118.2663761,34.0591782,1335.861452
6067005502,Sacramento ,95815,Sacramento,-121.4270027,38.6046274,1708.137586
6037532606,Los Angeles,90255,Huntington Park,-118.2208725,33.9832062,718.9866081
6037240401,Los Angeles,90044,Los Angeles,-118.2857119,33.949919,2184.522129
6071004700,San Bernardino,92411,San Bernardino,-117.3086072,34.124581,1464.715912
6077002701,San Joaquin,95215,Garden Acres,-121.2359945,37.9647921,1411.955858
6037231600,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734,1107.053516
6037535607,Los Angeles,90280,South Gate,-118.2211115,33.9419439,848.2765218
6037239502,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,580.219292
6037541300,Los Angeles,90222,Compton,-118.2410907,33.911833,621.6103832
6013382000,Contra Costa,94804,Richmond,-122.3229975,37.9159913,2103.833373
6037433402,Los Angeles,91733,El Monte,-118.0346511,34.0595281,688.9646059
6037533601,Los Angeles,90201,Bell,-118.1942193,33.9804922,779.0503509
6065031601,Riverside ,92503,Riverside,-117.4486421,33.9154288,2636.995196
6037119002,Los Angeles,91331,Los Angeles,-118.4275349,34.2469249,4440.405718
6065041704,Riverside ,92882,Corona,-117.5781628,33.8770106,2539.028509
6037218702,Los Angeles,90018,Los Angeles,-118.3337765,34.0334074,4990.609317
6037224020,Los Angeles,90007,Los Angeles,-118.2686568,34.0304827,2411.601191
6019000501,Fresno ,93721,Fresno,-119.774839,36.7426787,2735.103197
6071003612,San Bernardino,92324,Colton,-117.3589741,34.0760668,2172.677684
6037600303,Los Angeles,90044,Westmont,-118.2983324,33.9355949,791.9073175
6013379000,Contra Costa,94804,Richmond,-122.3567421,37.9283199,748.040861
6019002702,Fresno ,93702,Fresno,-119.7453861,36.739532,729.0651359
6029004604,Kern ,93250,Unincorporated Kern County area,-119.1909489,35.6819031,183.9628048
6037533105,Los Angeles,90255,Huntington Park,-118.216407,33.9828819,746.1012
6013305000,Contra Costa,94509,Antioch,-121.8340512,38.015682,653.5066128
6037542104,Los Angeles,90221,Compton,-118.190616,33.900837,2985.574619
6085512603,Santa Clara,95020,Gilroy,-121.5626698,37.001726,1411.086494
6037229200,Los Angeles,90011,Los Angeles,-118.2608283,33.9982715,713.6654335
6037502302,Los Angeles,90606,West Whittier-Los Nietos,-118.0683122,33.9660089,1071.932006
6019001700,Fresno ,93725,Unincorporated Fresno County area,-119.729139,36.6164728,690.2338806
6037237600,Los Angeles,90044,Los Angeles,-118.283872,33.9785135,3869.72791
